"string","D","length"
"00011010011010",1.3918562715524e-11,14
"0001101001111",1.3918562715524e-11,13
"0001101010001",1.3918562715524e-11,13
"00011010101010100001",1.3918562715524e-11,20
"0001101011011",1.3918562715524e-11,13
"00011010111010",1.3918562715524e-11,14
"0001101100011",1.3918562715524e-11,13
"00011011011111",1.3918562715524e-11,14
"0001101111001",1.3918562715524e-11,13
"0001101111100",1.3918562715524e-11,13
"0001101111111",1.3918562715524e-11,13
"0001110000100000",1.3918562715524e-11,16
"000111000010000",1.3918562715524e-11,15
"0001110000110",1.3918562715524e-11,13
"000111000100101",1.3918562715524e-11,15
"0001110001111",1.3918562715524e-11,13
"00011100110001",1.3918562715524e-11,14
"000111001100101",1.3918562715524e-11,15
"000111010010010",1.3918562715524e-11,15
"00011101010000",1.3918562715524e-11,14
"0001110101100",1.3918562715524e-11,13
"00011101101100",1.3918562715524e-11,14
"00011101110101",1.3918562715524e-11,14
"00011101110111111",1.3918562715524e-11,17
"00011101111111111",1.3918562715524e-11,17
"0001111000010000000",1.3918562715524e-11,19
"0001111001000",1.3918562715524e-11,13
"000111100100100",1.3918562715524e-11,15
"0001111001100",1.3918562715524e-11,13
"00011111000000",1.3918562715524e-11,14
"0001111111010",1.3918562715524e-11,13
"00100000000000000000",1.3918562715524e-11,20
"0010000000000100",1.3918562715524e-11,16
"0010000000001000",1.3918562715524e-11,16
"00100000000100000",1.3918562715524e-11,17
"00100000011000",1.3918562715524e-11,14
"00100000100011",1.3918562715524e-11,14
"0010000010010010",1.3918562715524e-11,16
"00100000100110",1.3918562715524e-11,14
"00100000110100",1.3918562715524e-11,14
"00100001011001",1.3918562715524e-11,14
"00100001011010",1.3918562715524e-11,14
"00100001100110",1.3918562715524e-11,14
"00100001101101",1.3918562715524e-11,14
"00100001110010",1.3918562715524e-11,14
"0010000111101",1.3918562715524e-11,13
"00100010000000001",1.3918562715524e-11,17
"0010001000000011",1.3918562715524e-11,16
"00100010000010001",1.3918562715524e-11,17
"00100010000101",1.3918562715524e-11,14
"001000100010001000100",1.3918562715524e-11,21
"001000100010110",1.3918562715524e-11,15
"0010001001000011",1.3918562715524e-11,16
"001000100110000",1.3918562715524e-11,15
"001000100110101",1.3918562715524e-11,15
"00100010100100",1.3918562715524e-11,14
"001000101010010",1.3918562715524e-11,15
"001000101110101",1.3918562715524e-11,15
"00100010111011",1.3918562715524e-11,14
"00100010111110",1.3918562715524e-11,14
"001000110000000",1.3918562715524e-11,15
"00100011000010",1.3918562715524e-11,14
"00100011000101",1.3918562715524e-11,14
"0010001100111011",1.3918562715524e-11,16
"0010001101101",1.3918562715524e-11,13
"0010001110010",1.3918562715524e-11,13
"00100100000101",1.3918562715524e-11,14
"00100100001100",1.3918562715524e-11,14
"00100100001110",1.3918562715524e-11,14
"00100100010011",1.3918562715524e-11,14
"0010010010001001",1.3918562715524e-11,16
"001001001000110",1.3918562715524e-11,15
"0010010010010001",1.3918562715524e-11,16
"00100100100100100100",1.3918562715524e-11,20
"0010010010110110",1.3918562715524e-11,16
"00100100101101",1.3918562715524e-11,14
"00100100111001",1.3918562715524e-11,14
"001001001111000",1.3918562715524e-11,15
"0010010100000000",1.3918562715524e-11,16
"00100101000100",1.3918562715524e-11,14
"00100101001110",1.3918562715524e-11,14
"0010010100111",1.3918562715524e-11,13
"00100101010011",1.3918562715524e-11,14
"0010010101101101",1.3918562715524e-11,16
"00100101100100",1.3918562715524e-11,14
"001001011001100",1.3918562715524e-11,15
"00100110001000",1.3918562715524e-11,14
"00100110010110",1.3918562715524e-11,14
"00100110011010",1.3918562715524e-11,14
"00100110100100",1.3918562715524e-11,14
"0010011011111",1.3918562715524e-11,13
"0010011101000",1.3918562715524e-11,13
"0010011101001",1.3918562715524e-11,13
"00100111010110",1.3918562715524e-11,14
"0010011101011",1.3918562715524e-11,13
"001001110111111",1.3918562715524e-11,15
"00100111110110",1.3918562715524e-11,14
"00101000000000000",1.3918562715524e-11,17
"00101000000110",1.3918562715524e-11,14
"001010000010001",1.3918562715524e-11,15
"0010100000101",1.3918562715524e-11,13
"00101000001100",1.3918562715524e-11,14
"001010000100001",1.3918562715524e-11,15
"0010100001011",1.3918562715524e-11,13
"00101000101001",1.3918562715524e-11,14
"0010100010101000",1.3918562715524e-11,16
"00101000101100",1.3918562715524e-11,14
"00101000110100",1.3918562715524e-11,14
"0010100011011",1.3918562715524e-11,13
"001010010010000",1.3918562715524e-11,15
"00101001010010100",1.3918562715524e-11,17
"001010011010010",1.3918562715524e-11,15
"0010100110101",1.3918562715524e-11,13
"00101001101101",1.3918562715524e-11,14
"0010100111100",1.3918562715524e-11,13
"001010100001100",1.3918562715524e-11,15
"00101010010111",1.3918562715524e-11,14
"001010101010010",1.3918562715524e-11,15
"0010101010101000",1.3918562715524e-11,16
"0010101010101010101000",1.3918562715524e-11,22
"00101010101010101010111",1.3918562715524e-11,23
"00101010101010101011",1.3918562715524e-11,20
"00101010101111",1.3918562715524e-11,14
"001010101101010101",1.3918562715524e-11,18
"00101010111111",1.3918562715524e-11,14
"00101011010000",1.3918562715524e-11,14
"00101011010010",1.3918562715524e-11,14
"0010101101010101",1.3918562715524e-11,16
"0010101110101010",1.3918562715524e-11,16
"0010101111001",1.3918562715524e-11,13
"00101100000001",1.3918562715524e-11,14
"00101100000100",1.3918562715524e-11,14
"00101100010100",1.3918562715524e-11,14
"0010110011001",1.3918562715524e-11,13
"0010110100000000",1.3918562715524e-11,16
"001011010011010",1.3918562715524e-11,15
"00101101010010",1.3918562715524e-11,14
"00101101010101010",1.3918562715524e-11,17
"0010110111001",1.3918562715524e-11,13
"00101110010110",1.3918562715524e-11,14
"00101110110101",1.3918562715524e-11,14
"0010111011110",1.3918562715524e-11,13
"00101111000000",1.3918562715524e-11,14
"00101111010010",1.3918562715524e-11,14
"0010111101011",1.3918562715524e-11,13
"00110000000000000",1.3918562715524e-11,17
"00110000000110000",1.3918562715524e-11,17
"0011000000101",1.3918562715524e-11,13
"0011000000110000",1.3918562715524e-11,16
"00110000001100",1.3918562715524e-11,14
"00110000010100",1.3918562715524e-11,14
"00110000100010",1.3918562715524e-11,14
"00110000100100",1.3918562715524e-11,14
"001100001010100",1.3918562715524e-11,15
"00110000111101",1.3918562715524e-11,14
"001100010000001000",1.3918562715524e-11,18
"00110001100101",1.3918562715524e-11,14
"0011000111010",1.3918562715524e-11,13
"001100100000000",1.3918562715524e-11,15
"001100100010000",1.3918562715524e-11,15
"0011001000101",1.3918562715524e-11,13
"0011001000110",1.3918562715524e-11,13
"00110010111010",1.3918562715524e-11,14
"001100110001000",1.3918562715524e-11,15
"0011001100110011",1.3918562715524e-11,16
"001100110011010",1.3918562715524e-11,15
"00110011001110",1.3918562715524e-11,14
"00110011010000",1.3918562715524e-11,14
"001100110100100",1.3918562715524e-11,15
"001100111000000",1.3918562715524e-11,15
"0011001111000",1.3918562715524e-11,13
"001100111101010101010",1.3918562715524e-11,21
"00110100010001",1.3918562715524e-11,14
"00110100010100",1.3918562715524e-11,14
"001101001001001",1.3918562715524e-11,15
"0011010010011",1.3918562715524e-11,13
"00110100101101",1.3918562715524e-11,14
"0011010011011010",1.3918562715524e-11,16
"00110101011011",1.3918562715524e-11,14
"001101011000110",1.3918562715524e-11,15
"001101011011010",1.3918562715524e-11,15
"0011010111000",1.3918562715524e-11,13
"00110101111111",1.3918562715524e-11,14
"00110110000000",1.3918562715524e-11,14
"00110110001001",1.3918562715524e-11,14
"00110110010010",1.3918562715524e-11,14
"00110110011001",1.3918562715524e-11,14
"0011011010011",1.3918562715524e-11,13
"0011011010111",1.3918562715524e-11,13
"0011011011010011010",1.3918562715524e-11,19
"00110110110110110111",1.3918562715524e-11,20
"00110110111000",1.3918562715524e-11,14
"00110111000000",1.3918562715524e-11,14
"0011011100001",1.3918562715524e-11,13
"0011011101100",1.3918562715524e-11,13
"00110111011011",1.3918562715524e-11,14
"0011011110000",1.3918562715524e-11,13
"001101111000110",1.3918562715524e-11,15
"00111000010000",1.3918562715524e-11,14
"00111000010010",1.3918562715524e-11,14
"00111000110110",1.3918562715524e-11,14
"0011100100111",1.3918562715524e-11,13
"0011100101001",1.3918562715524e-11,13
"0011100101101",1.3918562715524e-11,13
"0011100101111",1.3918562715524e-11,13
"00111001110010",1.3918562715524e-11,14
"00111010010010",1.3918562715524e-11,14
"00111010101001",1.3918562715524e-11,14
"00111010101010100001",1.3918562715524e-11,20
"0011101010101010",1.3918562715524e-11,16
"00111011001010",1.3918562715524e-11,14
"0011101100111",1.3918562715524e-11,13
"001110110111011101001",1.3918562715524e-11,21
"001110110111011101101",1.3918562715524e-11,21
"0011101110010",1.3918562715524e-11,13
"00111011101101",1.3918562715524e-11,14
"0011101110111010",1.3918562715524e-11,16
"00111011111011",1.3918562715524e-11,14
"0011110001000",1.3918562715524e-11,13
"0011110010100",1.3918562715524e-11,13
"001111001010101010",1.3918562715524e-11,18
"0011110010101",1.3918562715524e-11,13
"00111101001111",1.3918562715524e-11,14
"0011110110111011",1.3918562715524e-11,16
"001111100001010",1.3918562715524e-11,15
"001111100111110",1.3918562715524e-11,15
"00111110100000",1.3918562715524e-11,14
"0011111010000",1.3918562715524e-11,13
"0011111011000",1.3918562715524e-11,13
"0011111011001",1.3918562715524e-11,13
"0011111101010101",1.3918562715524e-11,16
"0011111110010",1.3918562715524e-11,13
"0011111110111011",1.3918562715524e-11,16
"00111111111110111",1.3918562715524e-11,17
"01000000000000000000",1.3918562715524e-11,20
"0100000000100000",1.3918562715524e-11,16
"010000000100010",1.3918562715524e-11,15
"010000000111010",1.3918562715524e-11,15
"0100000010001010",1.3918562715524e-11,16
"0100000010101010",1.3918562715524e-11,16
"01000000101110",1.3918562715524e-11,14
"0100000110001",1.3918562715524e-11,13
"0100000111010000",1.3918562715524e-11,16
"010000101000000",1.3918562715524e-11,15
"01000010100001",1.3918562715524e-11,14
"01000010101000",1.3918562715524e-11,14
"01000010111101",1.3918562715524e-11,14
"01000011000100",1.3918562715524e-11,14
"0100001100111111110",1.3918562715524e-11,19
"01000011010000",1.3918562715524e-11,14
"010000110101010",1.3918562715524e-11,15
"01000011010101",1.3918562715524e-11,14
"0100001101111111110",1.3918562715524e-11,19
"010000111010000",1.3918562715524e-11,15
"0100001110111",1.3918562715524e-11,13
"01000011110011",1.3918562715524e-11,14
"0100001111011",1.3918562715524e-11,13
"010001000000010",1.3918562715524e-11,15
"01000100000001",1.3918562715524e-11,14
"01000100001100",1.3918562715524e-11,14
"01000100010001000",1.3918562715524e-11,17
"010001000100101",1.3918562715524e-11,15
"01000100100010010",1.3918562715524e-11,17
"0100010010011000",1.3918562715524e-11,16
"01000101011001001",1.3918562715524e-11,17
"010001010110101",1.3918562715524e-11,15
"01000101110101",1.3918562715524e-11,14
"01000101111001001",1.3918562715524e-11,17
"01000110001101",1.3918562715524e-11,14
"01000110101101",1.3918562715524e-11,14
"01000110110110",1.3918562715524e-11,14
"01000110111110111",1.3918562715524e-11,17
"010001101111111",1.3918562715524e-11,15
"0100011100010010",1.3918562715524e-11,16
"0100011101001",1.3918562715524e-11,13
"01000111010101",1.3918562715524e-11,14
"01000111100110",1.3918562715524e-11,14
"0100011110101101",1.3918562715524e-11,16
"010010000001000000",1.3918562715524e-11,18
"01001000011100",1.3918562715524e-11,14
"010010001000001000",1.3918562715524e-11,18
"010010001000100100011",1.3918562715524e-11,21
"01001000100011",1.3918562715524e-11,14
"01001000100100010",1.3918562715524e-11,17
"0100100010100001",1.3918562715524e-11,16
"010010001010101",1.3918562715524e-11,15
"0100100010101101",1.3918562715524e-11,16
"0100100010111010",1.3918562715524e-11,16
"01001000101111",1.3918562715524e-11,14
"0100100011100010",1.3918562715524e-11,16
"01001000111111",1.3918562715524e-11,14
"0100100100000100",1.3918562715524e-11,16
"010010010010010000",1.3918562715524e-11,18
"0100100100100100100100100101",1.3918562715524e-11,28
"0100100100100100101",1.3918562715524e-11,19
"01001001001001111101011010",1.3918562715524e-11,26
"01001001001001111111011010",1.3918562715524e-11,26
"0100100100101100101",1.3918562715524e-11,19
"010010010011010",1.3918562715524e-11,15
"010010010011110",1.3918562715524e-11,15
"0100100101001010",1.3918562715524e-11,16
"0100100101011011",1.3918562715524e-11,16
"01001001010111",1.3918562715524e-11,14
"01001001011001",1.3918562715524e-11,14
"010010010111000",1.3918562715524e-11,15
"01001001011100",1.3918562715524e-11,14
"01001001101011",1.3918562715524e-11,14
"01001001101100",1.3918562715524e-11,14
"0100100110111010",1.3918562715524e-11,16
"01001001101111",1.3918562715524e-11,14
"0100100111011",1.3918562715524e-11,13
"01001001111010110",1.3918562715524e-11,17
"01001001111011",1.3918562715524e-11,14
"010010011111010",1.3918562715524e-11,15
"0100101000011101",1.3918562715524e-11,16
"01001010001010",1.3918562715524e-11,14
"01001010001111",1.3918562715524e-11,14
"010010100101000",1.3918562715524e-11,15
"010010100101001110",1.3918562715524e-11,18
"01001010011101",1.3918562715524e-11,14
"010010101000100",1.3918562715524e-11,15
"01001010100101010010",1.3918562715524e-11,20
"01001010100110",1.3918562715524e-11,14
"010010101010100",1.3918562715524e-11,15
"010010101010101010101",1.3918562715524e-11,21
"0100101010101010101",1.3918562715524e-11,19
"01001010110100",1.3918562715524e-11,14
"01001010110101010",1.3918562715524e-11,17
"0100101011101101",1.3918562715524e-11,16
"01001011000000000",1.3918562715524e-11,17
"0100101100011",1.3918562715524e-11,13
"010010110010100",1.3918562715524e-11,15
"010010110010111",1.3918562715524e-11,15
"01001011010011",1.3918562715524e-11,14
"01001011010100",1.3918562715524e-11,14
"01001011011011",1.3918562715524e-11,14
"010010111001010",1.3918562715524e-11,15
"01001011100101",1.3918562715524e-11,14
"0100101111001",1.3918562715524e-11,13
"01001011110100",1.3918562715524e-11,14
"0100110000110010",1.3918562715524e-11,16
"0100110001111",1.3918562715524e-11,13
"01001100100001",1.3918562715524e-11,14
"01001100110000",1.3918562715524e-11,14
"0100110011001010",1.3918562715524e-11,16
"010011001100110",1.3918562715524e-11,15
"01001100110101",1.3918562715524e-11,14
"010011001110111",1.3918562715524e-11,15
"0100110011111",1.3918562715524e-11,13
"010011010000000",1.3918562715524e-11,15
"010011010101010101",1.3918562715524e-11,18
"01001101010101010",1.3918562715524e-11,17
"010011011011010",1.3918562715524e-11,15
"0100110111001",1.3918562715524e-11,13
"010011011101001",1.3918562715524e-11,15
"010011011111111",1.3918562715524e-11,15
"0100110111111",1.3918562715524e-11,13
"01001110000100",1.3918562715524e-11,14
"0100111000100",1.3918562715524e-11,13
"01001110011100",1.3918562715524e-11,14
"01001110011101",1.3918562715524e-11,14
"01001110100101",1.3918562715524e-11,14
"01001110101010",1.3918562715524e-11,14
"01001110110101",1.3918562715524e-11,14
"0100111011100",1.3918562715524e-11,13
"010011101111110111",1.3918562715524e-11,18
"01001111001001",1.3918562715524e-11,14
"010011110110110110110",1.3918562715524e-11,21
"010011111011010",1.3918562715524e-11,15
"0100111111001",1.3918562715524e-11,13
"01001111111001111",1.3918562715524e-11,17
"0100111111100",1.3918562715524e-11,13
"010011111111111",1.3918562715524e-11,15
"0101000000100000",1.3918562715524e-11,16
"010100000010000",1.3918562715524e-11,15
"01010000001000",1.3918562715524e-11,14
"010100000100001",1.3918562715524e-11,15
"010100001111100",1.3918562715524e-11,15
"010100010000001000",1.3918562715524e-11,18
"0101000100000010",1.3918562715524e-11,16
"01010001000111",1.3918562715524e-11,14
"01010001010010",1.3918562715524e-11,14
"0101000101010001",1.3918562715524e-11,16
"0101000101010101010",1.3918562715524e-11,19
"010100010111011",1.3918562715524e-11,15
"01010001011101",1.3918562715524e-11,14
"01010010001011",1.3918562715524e-11,14
"01010010001101",1.3918562715524e-11,14
"01010010010111",1.3918562715524e-11,14
"01010010011010",1.3918562715524e-11,14
"01010010100010110",1.3918562715524e-11,17
"0101001010010010",1.3918562715524e-11,16
"01010010101010110",1.3918562715524e-11,17
"010100101011101",1.3918562715524e-11,15
"0101001011000000",1.3918562715524e-11,16
"010100101110111",1.3918562715524e-11,15
"0101001100110010",1.3918562715524e-11,16
"01010011001101",1.3918562715524e-11,14
"01010011001111",1.3918562715524e-11,14
"0101001101010101",1.3918562715524e-11,16
